antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
written_by,"is-a, ~written_by",0.28696966833601056,0.011055466313899651,0.008315222526693753,0.028975963121501483,2.620962544571369,0.005142639025294033,1.0184552556136612,0.8673695275040358
"has_genre, ~has_genre","written_by, ~starred_actors, ~written_by",0.1179249740149296,0.02683549088160257,0.003401681942738354,0.028846153846153848,1.0749255146262189,0.000237107377847491,1.0020703856268647,0.0790216032851278
starred_actors,"has_genre, written_by, ~has_genre, ~written_by",0.22630634035717662,0.03609562505905698,0.006519890390248512,0.02881002087682672,0.7981582485326104,-0.0016487784197714702,0.9924982708441783,-0.24633721744582368
starred_actors,~Produced by,0.22630634035717662,0.009921572332986866,0.006519890390248512,0.02881002087682672,2.9037757232329255,0.004274575664981239,1.0194487679546416,0.8473906671481063
"has_genre, written_by",~Next in series,0.08910516866672966,0.005385996409335727,0.0025512614570537655,0.02863202545068929,5.3160127253446445,0.002071341338561505,1.0239312285873323,0.8913093591516827
"has_genre, written_by",~Subject,0.08910516866672966,0.00840971369176982,0.0025512614570537655,0.02863202545068929,3.404637363422975,0.0018019125001097099,1.0208183842670973,0.7753726755801444
~has_genre,"has_genre, starred_actors, ~starred_actors, ~written_by",0.12888594916375318,0.010960975148823585,0.00368515543796655,0.028592375366568917,2.608561280210335,0.0022724397521501115,1.0181503621864185,0.7078831065163639
~has_genre,"written_by, ~starred_actors, ~written_by",0.12888594916375318,0.02683549088160257,0.00368515543796655,0.028592375366568917,1.0654686919168974,0.00022643772441595942,1.0018085965565993,0.07053715709752169
~written_by,"has_genre, written_by, ~starred_actors",0.301993763583105,0.013795710101105547,0.00859869602192195,0.028473091364205255,2.063909081557426,0.004432477607187628,1.0151075396189586,0.7385070594763298
~starred_actors,"has_genre, ~directed_by",0.1973920438439006,0.017291883208919966,0.005574978739487858,0.028243178554332213,1.6333199925710262,0.0021616985709691193,1.0112695842249095,0.4831127056785847
~starred_actors,"is-a, starred_actors",0.1973920438439006,0.006614381555324577,0.005574978739487858,0.028243178554332213,4.269965123435683,0.004269352445518942,1.0222574172073533,0.9541470948585843
"starred_actors, ~starred_actors","~has_genre, ~written_by",0.1482566380043466,0.051686667296607765,0.004157611263346877,0.028043339706819628,0.5425642854063476,-0.003505280259697401,0.9756745042699163,-0.4974499719338527
starred_actors,"written_by, ~has_genre, ~starred_actors",0.22630634035717662,0.0073703108759331,0.006330908060096381,0.027974947807933193,3.7956265724532945,0.004662959978469264,1.0211976397990292,0.9519774114284464
~has_genre,"directed_by, has_genre",0.12888594916375318,0.0069923462156288385,0.003590664272890485,0.027859237536656895,3.984247443924864,0.0026894490940075847,1.021464886698252,0.8598318118759314
~has_genre,"has_genre, release_year, written_by, ~written_by",0.12888594916375318,0.0073703108759331,0.003590664272890485,0.027859237536656895,3.779927062185127,0.0026407347600139143,1.0210760904715137,0.8442575687510349
~starred_actors,Sport played,0.1973920438439006,0.035245204573372386,0.0054804875744117925,0.027764480612733365,0.7877520062320569,-0.0014766353920225754,0.9923056463053791,-0.25132857674743736
~starred_actors,"has_genre, starred_actors, written_by, ~has_genre",0.1973920438439006,0.009921572332986866,0.0054804875744117925,0.027764480612733365,2.79839522213864,0.0035220481334584178,1.0183524546511031,0.8007051630765734
"has_genre, ~written_by","starred_actors, written_by, ~directed_by",0.1059245960502693,0.00963809883775867,0.002929226117358027,0.027653880463871544,2.869225656364241,0.00190831439127587,1.0185281570668554,0.7286565617307941
"has_genre, written_by","~has_genre, ~release_year",0.08910516866672966,0.003874137768118681,0.0024567702919777,0.027571580063626724,7.116830044228332,0.0021115645927113373,1.0243693436037775,0.943564474944143
"has_genre, written_by","release_year, ~has_genre, ~release_year",0.08910516866672966,0.003874137768118681,0.0024567702919777,0.027571580063626724,7.116830044228332,0.0021115645927113373,1.0243693436037775,0.943564474944143
~written_by,"written_by, ~directed_by",0.301993763583105,0.016535953888311444,0.008315222526693753,0.027534418022528158,1.6651242624709455,0.003321467577525902,1.0113098749591238,0.5722645433624179
~written_by,"is-a, written_by",0.301993763583105,0.012661816120192761,0.008315222526693753,0.027534418022528158,2.1746025815851904,0.0044914330227595126,1.0152937051737014,0.7738410229272553
has_genre,is-a,0.2388736653122933,0.06179722195974676,0.006519890390248512,0.027294303797468358,0.44167525548716763,-0.008241838525393536,0.9645289234996991,-0.6241784323271664
has_genre,"starred_actors, written_by, ~has_genre, ~written_by",0.2388736653122933,0.006897855050552773,0.006519890390248512,0.027294303797468358,3.9569262614877756,0.004872174471530056,1.0209687769142752,0.9818062415099091
has_genre,"written_by, ~has_genre, ~starred_actors",0.2388736653122933,0.0073703108759331,0.006519890390248512,0.027294303797468358,3.703277142161636,0.0047593172168233135,1.0204830638900533,0.9590640433972958
starred_actors,"written_by, ~directed_by, ~written_by",0.22630634035717662,0.008315222526693753,0.00614192572994425,0.027139874739039664,3.263878345037009,0.004260138150672632,1.0193498034543214,0.8964995678478824
~has_genre,Subject,0.12888594916375318,0.007748275536237362,0.0034961731078144193,0.027126099706744868,3.5009208926400115,0.0024975292609441782,1.01991812522123,0.8200543530839658
~starred_actors,"has_genre, starred_actors, ~directed_by",0.1973920438439006,0.010771992818671455,0.005291505244259662,0.026807084729535663,2.488591032391894,0.003165199565510284,1.0164767865232638,0.7452781795553164
"has_genre, ~written_by",~Subject,0.1059245960502693,0.00840971369176982,0.002834734952281962,0.026761819803746655,3.1822509998095603,0.0019439394265828246,1.018856746976651,0.7670013386880856
"has_genre, ~has_genre","starred_actors, written_by, ~starred_actors, ~written_by",0.1179249740149296,0.023717282434092414,0.0031182084475101578,0.026442307692307692,1.114896184492798,0.00032134853276506335,1.00279903828992,0.11683303306227771
~has_genre,"starred_actors, written_by, ~starred_actors, ~written_by",0.12888594916375318,0.023717282434092414,0.003401681942738354,0.02639296187683285,1.112815599771004,0.00034485748463554313,1.0027482129216099,0.1163780115944126
~has_genre,"has_genre, written_by, ~starred_actors, ~written_by",0.12888594916375318,0.00859869602192195,0.003401681942738354,0.02639296187683285,3.0694144565112316,0.0022934308443823548,1.0182766405317005,0.7739571657567101
has_genre,"written_by, ~directed_by",0.2388736653122933,0.016535953888311444,0.0062364168950203155,0.02610759493670886,1.5788381555153705,0.002286412980284293,1.0098282325630987,0.48168463028798225
"written_by, ~written_by",in_language,0.18879334782197865,0.010299536993291128,0.0049135405839554,0.026026026026026022,2.5269122333342513,0.0029690565139756514,1.0161467240942468,0.7448904618968684
starred_actors,Produced by,0.22630634035717662,0.010299536993291128,0.005858452234716054,0.02588726513569937,2.5134396966156554,0.0035276017103909804,1.0160019755255327,0.7782652032084717
~starred_actors,~Produced by,0.1973920438439006,0.009921572332986866,0.005102522914107531,0.02584968884633796,2.6054024481980442,0.0031440834731541563,1.0163507790645654,0.767724930015959
written_by,"~has_genre, ~starred_actors",0.28696966833601056,0.026740999716526506,0.0073703108759331,0.025683240039512677,0.9604442732797267,-0.0003035449436918636,0.9989143575062214,-0.054606198350426
written_by,"has_genre, release_year, ~written_by",0.28696966833601056,0.010677501653595389,0.0073703108759331,0.025683240039512677,2.4053604366209087,0.0043061917677436265,1.015401293503897,0.8194067836924979
written_by,"has_genre, starred_actors, ~starred_actors, ~written_by",0.28696966833601056,0.010960975148823585,0.0073703108759331,0.025683240039512677,2.343152839122092,0.004224843472835941,1.0151103475745262,0.8039273651518548
"has_genre, written_by",directed_by,0.08910516866672966,0.020977038646886517,0.002267787961825569,0.02545068928950159,1.2132641655441232,0.0003986253950662396,1.0045904815625528,0.19297199170124474
~starred_actors,"written_by, ~directed_by",0.1973920438439006,0.016535953888311444,0.005008031749031466,0.02537099090473911,1.534292552827737,0.0017439660141091743,1.00906502570104,0.43387785384577787
~starred_actors,Produced by,0.1973920438439006,0.010299536993291128,0.005008031749031466,0.02537099090473911,2.463313731604165,0.002974985091279867,1.0154637854720112,0.7401406542242915
has_genre,~Subject,0.2388736653122933,0.00840971369176982,0.006047434564868185,0.025316455696202535,3.010382591381027,0.00403857543108815,1.0173458781603921,0.877405338299193
~starred_actors,"starred_actors, ~Produced by",0.1973920438439006,0.006519890390248512,0.0049135405839554,0.024892292963140255,3.8179005279552656,0.0036265660941860395,1.0188414084314044,0.9195970911593704
"starred_actors, ~starred_actors","has_genre, ~has_genre, ~written_by",0.1482566380043466,0.05074175564584711,0.00368515543796655,0.024856596558317397,0.48986473254501495,-0.0038376466605248155,0.9734550231318078,-0.5500856197255561
starred_actors,"is-a, ~starred_actors",0.22630634035717662,0.007937257866389493,0.005574978739487858,0.02463465553235908,3.1036733273685253,0.0037787269592740396,1.0171191213227728,0.876058804534126
has_genre,"~directed_by, ~has_genre",0.2388736653122933,0.005952943399792119,0.005858452234716054,0.024525316455696205,4.119863873819571,0.0044364508254110865,1.019039318363879,0.9949380268717087
~starred_actors,"Sport played, starred_actors",0.1973920438439006,0.009543607672682605,0.004819049418879335,0.024413595021541404,2.5581096644848778,0.0029352171947241833,1.0152421018507194,0.7588840103971891
~starred_actors,"starred_actors, written_by, ~directed_by",0.1973920438439006,0.00963809883775867,0.004819049418879335,0.024413595021541404,2.5330301579703205,0.0029165653905246277,1.0151452460882837,0.754061690605133
~written_by,"has_genre, release_year, written_by",0.301993763583105,0.008976660682226212,0.0073703108759331,0.024405506883604506,2.7187734668335417,0.0046594153320991235,1.0158148147721633,0.9057040608414643
~written_by,"starred_actors, ~directed_by",0.301993763583105,0.02806387602759142,0.0073703108759331,0.024405506883604506,0.8696413446100555,-0.0011048046663689106,0.9962501129620969,-0.17678776552882886
~written_by,"has_genre, starred_actors, written_by, ~starred_actors",0.301993763583105,0.010866483983747519,0.0073703108759331,0.024405506883604506,2.2459432986885783,0.004088700480765655,1.0138777155830478,0.7947676618314226
"has_genre, written_by",Subject,0.08910516866672966,0.007748275536237362,0.002173296796749504,0.024390243902439025,3.1478286734086853,0.0014828853982167788,1.0170580175753567,0.7490663900414939
starred_actors,"has_genre, written_by, ~has_genre, ~starred_actors",0.22630634035717662,0.006519890390248512,0.0054804875744117925,0.024217118997912315,3.714344497897189,0.004004995040664728,1.0181364409565061,0.9445256304432054
~has_genre,"Sport played, ~starred_actors",0.12888594916375318,0.0054804875744117925,0.0031182084475101578,0.024193548387096777,4.414488320355952,0.0024118506046019385,1.0191770209981235,0.8879126441768811
~has_genre,"has_genre, starred_actors, written_by, ~starred_actors, ~written_by",0.12888594916375318,0.0073703108759331,0.0031182084475101578,0.024193548387096777,3.2825682382134,0.002168278934633587,1.017240342573424,0.7982427595183861
~has_genre,"Sport played, starred_actors, ~starred_actors",0.12888594916375318,0.004819049418879335,0.0031182084475101578,0.024193548387096777,5.0203984819734355,0.0024971006890908616,1.0198548584467682,0.9192971038073544
written_by,"starred_actors, ~has_genre, ~written_by",0.28696966833601056,0.010299536993291128,0.006897855050552773,0.024036878498518276,2.333782432567146,0.003942200335573547,1.0140756768391954,0.8015241677528511
"starred_actors, ~starred_actors",release_year,0.1482566380043466,0.056505716715487105,0.0034961731078144193,0.023581899298916506,0.41733652220808254,-0.00488117448044971,0.9662810251131859,-0.6210922633147357
"starred_actors, ~starred_actors",~Spouse (or domestic partner),0.1482566380043466,0.009165643012378343,0.0034961731078144193,0.023581899298916506,2.5728581472209626,0.0021373056896511746,1.0147644295780538,0.7177363740487771
starred_actors,"has_genre, ~directed_by, ~starred_actors",0.22630634035717662,0.005574978739487858,0.005291505244259662,0.02338204592901879,4.194104950284845,0.0040298522081571,1.0182334014189511,0.9843302917161001
has_genre,"~directed_by, ~starred_actors",0.2388736653122933,0.01455163942171407,0.005574978739487858,0.02333860759493671,1.6038472998520465,0.0020989752945201577,1.0089969443264102,0.4946606487180296
"has_genre, written_by","~directed_by, ~has_genre",0.08910516866672966,0.005952943399792119,0.0020788056316734384,0.02332979851537646,3.9190358363210964,0.0015483676059714665,1.017791937431049,0.8176961523953226
"has_genre, written_by","directed_by, ~written_by",0.08910516866672966,0.008882169517150146,0.0020788056316734384,0.02332979851537646,2.6265878477471176,0.00128735841872129,1.0147927406572501,0.6798566578649567
~starred_actors,"~has_genre, ~written_by",0.1973920438439006,0.051686667296607765,0.004535575923651138,0.02297750119674485,0.44455373887596117,-0.0056669609735059655,0.9706156550795622,-0.6088759615928842
"starred_actors, ~starred_actors","written_by, ~has_genre, ~written_by",0.1482566380043466,0.03666257204951337,0.003401681942738354,0.022944550669216062,0.6258303601348288,-0.0020337877299146253,0.9859598333035313,-0.41243698939683643
has_genre,"starred_actors, written_by, ~has_genre, ~starred_actors",0.2388736653122933,0.006330908060096381,0.0054804875744117925,0.022943037974683545,3.6239726997921786,0.00396820036134143,1.0170022123174398,0.9513003274898865
~written_by,"starred_actors, written_by, ~has_genre",0.301993763583105,0.010866483983747519,0.006897855050552773,0.022841051314142678,2.1019725744136695,0.0036162446553853283,1.0122544723624538,0.7510769567418512
written_by,"has_genre, ~has_genre, ~starred_actors",0.28696966833601056,0.02333931777378815,0.006519890390248512,0.022719789265722753,0.9734555862313519,-0.00017778589048423037,0.9993660687065381,-0.03683410225200053
written_by,"has_genre, starred_actors, ~has_genre, ~written_by",0.28696966833601056,0.009543607672682605,0.006519890390248512,0.022719789265722753,2.3806290079123156,0.003781164461689779,1.0134825011785926,0.8133496199157245
~starred_actors,"Produced by, starred_actors",0.1973920438439006,0.005858452234716054,0.004441084758575073,0.022498803255146,3.8404005620840342,0.003284672898202604,1.0170233561614486,0.9215090501931275
written_by,directed_by,0.28696966833601056,0.020977038646886517,0.006425399225172447,0.022390516957523875,1.0673821664931313,0.00040562540200374687,1.0014458516771323,0.0885354141656663
"has_genre, ~written_by",Subject,0.1059245960502693,0.007748275536237362,0.0023622791269016347,0.022301516503122214,2.878255477470029,0.0015415461706395086,1.0148852035801805,0.7298795180722892
~written_by,in_language,0.301993763583105,0.010299536993291128,0.006708872720400642,0.022215269086357948,2.156919199458038,0.0035984767806332375,1.0121864575262214,0.7684397981227011
has_genre,"starred_actors, ~directed_by, ~starred_actors",0.2388736653122933,0.014268165926485873,0.005291505244259662,0.02215189873417722,1.5525400285019701,0.0018832161521160086,1.0080623286965387,0.46758889775649565
written_by,"starred_actors, ~has_genre, ~starred_actors",0.28696966833601056,0.022772370783331757,0.006330908060096381,0.022061244649324994,0.968772415451479,-0.00020407163082099104,0.9992728316266066,-0.04325199928846899
"written_by, ~written_by","has_genre, ~directed_by",0.18879334782197865,0.017291883208919966,0.004157611263346877,0.02202202202202202,1.2735467708145303,0.0008930187421882173,1.0048366516625271,0.26478000741250585
has_genre,"~release_year, ~written_by",0.2388736653122933,0.01804781252952849,0.005197014079183596,0.021756329113924052,1.2054828848830275,0.0008858669493859942,1.0037909947130417,0.22395350149540086
has_genre,"release_year, ~release_year, ~written_by",0.2388736653122933,0.01804781252952849,0.005197014079183596,0.021756329113924052,1.2054828848830275,0.0008858669493859942,1.0037909947130417,0.22395350149540086
written_by,"has_genre, ~directed_by",0.28696966833601056,0.017291883208919966,0.0062364168950203155,0.021731972341126112,1.2567730234215173,0.0012741709056515232,1.0045387245690038,0.28653952726308957
starred_actors,release_year,0.22630634035717662,0.056505716715487105,0.0049135405839554,0.02171189979123173,0.38424253426522637,-0.007874061375185828,0.9644339771516895,-0.6744010338999902
starred_actors,"~Produced by, ~starred_actors",0.22630634035717662,0.005102522914107531,0.0049135405839554,0.02171189979123173,4.2551302868630625,0.0037588072966750884,1.0169780015453318,0.9887499530269437
"has_genre, ~has_genre",Subject,0.1179249740149296,0.007748275536237362,0.0025512614570537655,0.021634615384615384,2.7921845684803004,0.00163754626578246,1.0141934087885143,0.7276676783907636
~written_by,"has_genre, starred_actors, written_by, ~has_genre",0.301993763583105,0.009921572332986866,0.006519890390248512,0.021589486858573217,2.1760146611836224,0.0035236374207478012,1.0119253773021344,0.7742685446230452
"has_genre, ~written_by",~Next in series,0.1059245960502693,0.005385996409335727,0.002267787961825569,0.021409455842997322,3.9750223015165025,0.0016972784678384813,1.0163740182544527,0.837098393574297
written_by,"starred_actors, ~directed_by, ~written_by",0.28696966833601056,0.0073703108759331,0.00614192572994425,0.021402700032927234,2.9039073647239606,0.004026870062344437,1.01433928865067,0.9195070235886562
has_genre,~Produced by,0.2388736653122933,0.009921572332986866,0.005102522914107531,0.02136075949367089,2.152961121157324,0.0027325205652659174,1.0116888703080877,0.7035933512656045
starred_actors,"written_by, ~directed_by, ~starred_actors",0.22630634035717662,0.005008031749031466,0.004819049418879335,0.021294363256784965,4.252042383897269,0.0036857000813634733,1.0166406842837328,0.9885293638706093
starred_actors,"Sport played, ~starred_actors",0.22630634035717662,0.0054804875744117925,0.004819049418879335,0.021294363256784965,3.885487005975091,0.003578780332541222,1.0161579489160768,0.9598527735471325
starred_actors,"directed_by, ~written_by",0.22630634035717662,0.008882169517150146,0.004819049418879335,0.021294363256784965,2.3974281526229286,0.0028089581410210146,1.0126822542689529,0.7533813232181001
~starred_actors,"starred_actors, ~has_genre, ~written_by",0.1973920438439006,0.010299536993291128,0.004157611263346877,0.021062709430349446,2.045015173407231,0.002124564605595278,1.010994751697318,0.636682042939401
~starred_actors,~is-a,0.1973920438439006,0.03156004913540584,0.004157611263346877,0.021062709430349446,0.6673851913215215,-0.00207209133930481,0.9892768006631477,-0.3830805037883165
~starred_actors,release_year,0.1973920438439006,0.056505716715487105,0.004157611263346877,0.021062709430349446,0.37275360184178624,-0.0069961676479875804,0.963794404783055,-0.6770638016220429
"starred_actors, ~starred_actors","Sport played, ~has_genre",0.1482566380043466,0.009543607672682605,0.0031182084475101578,0.02103250478011472,2.203831664237169,0.0017033052595257481,1.0117357288812248,0.641325614700365
"starred_actors, ~starred_actors","has_genre, written_by, ~has_genre, ~written_by",0.1482566380043466,0.03609562505905698,0.0031182084475101578,0.02103250478011472,0.5826884766700369,-0.002233207570411075,0.9846132579963149,-0.45677077911761
has_genre,"~directed_by, ~written_by",0.2388736653122933,0.010110554663138996,0.005008031749031466,0.020965189873417722,2.073594433928783,0.002592886498307155,1.0110870779036705,0.6802361125751029
"has_genre, ~has_genre","written_by, ~release_year",0.1179249740149296,0.016346971558159312,0.0024567702919777,0.020833333333333332,1.274446050096339,0.0005290540957589697,1.0045818162810287,0.24413497589716115
"has_genre, ~has_genre","release_year, written_by, ~release_year",0.1179249740149296,0.016346971558159312,0.0024567702919777,0.020833333333333332,1.274446050096339,0.0005290540957589697,1.0045818162810287,0.24413497589716115
~starred_actors,"is-a, ~is-a",0.1973920438439006,0.030993102144949446,0.0040631200982708116,0.0205840114887506,0.6641481511751451,-0.0020546716791835394,0.9893721454639299,-0.3865242330335173
~starred_actors,"has_genre, ~has_genre, ~written_by",0.1973920438439006,0.05074175564584711,0.0040631200982708116,0.0205840114887506,0.4056621854477609,-0.005952898756890732,0.9692084420605206,-0.6460716729039522
has_genre,"release_year, written_by, ~has_genre",0.2388736653122933,0.005102522914107531,0.0049135405839554,0.020569620253164556,4.031264650726675,0.00369468223312257,1.0157919313704105,0.9879291410017667
has_genre,"release_year, ~has_genre, ~written_by",0.2388736653122933,0.005102522914107531,0.0049135405839554,0.020569620253164556,4.031264650726675,0.00369468223312257,1.0157919313704105,0.9879291410017667
~has_genre,Musical Genre,0.12888594916375318,0.007653784371161296,0.002645752622129831,0.02052785923753666,2.6820535100104994,0.0016592873587580076,1.0131438908066885,0.7199417352362358
"written_by, ~written_by",~is-a,0.18879334782197865,0.03156004913540584,0.003874137768118681,0.02052052052052052,0.6502055948163732,-0.0020841895655807304,0.988729188465743,-0.39874174515812744
"has_genre, ~written_by",~is-a,0.1059245960502693,0.03156004913540584,0.002173296796749504,0.020517395182872437,0.6501065665279611,-0.0011696886592450105,0.9887260336240529,-0.37576979671916727
~written_by,"starred_actors, written_by, ~directed_by",0.301993763583105,0.00963809883775867,0.00614192572994425,0.020337922403003757,2.110159145009694,0.00323127998814356,1.0109219534061078,0.753721194197707
"has_genre, ~has_genre",Sport played,0.1179249740149296,0.035245204573372386,0.0023622791269016347,0.020032051282051284,0.568362463050801,-0.0017940107065641821,0.9844758664696903,-0.4626459806955497
"written_by, ~written_by","release_year, ~has_genre",0.18879334782197865,0.008693187186998016,0.0037796466030426156,0.02002002002002002,2.3029551290420853,0.002138430690766131,1.011558228805096,0.6974490390215492
~has_genre,"release_year, written_by, ~release_year",0.12888594916375318,0.016346971558159312,0.0025512614570537655,0.019794721407624637,1.210910616513824,0.0004443665118275251,1.0035173753138897,0.19994536243587116
~has_genre,"written_by, ~release_year",0.12888594916375318,0.016346971558159312,0.0025512614570537655,0.019794721407624637,1.210910616513824,0.0004443665118275251,1.0035173753138897,0.19994536243587116
~has_genre,"Subject, has_genre",0.12888594916375318,0.0033071907776622885,0.0025512614570537655,0.019794721407624637,5.985358190196901,0.00212501103460915,1.0168204874938434,0.9561613897225134
written_by,~is-a,0.28696966833601056,0.03156004913540584,0.005669469904563924,0.01975633849193283,0.6259920067668417,-0.0033873069284916877,0.9879583912582373,-0.4559075537951638
written_by,in_language,0.28696966833601056,0.010299536993291128,0.005669469904563924,0.01975633849193283,1.9181773418360102,0.0027138151895846974,1.0096473987743952,0.6713203463203464
"has_genre, ~written_by",Produced by,0.1059245960502693,0.010299536993291128,0.0020788056316734384,0.019625334522747544,1.9054579381122683,0.0009878313361542704,1.0095124831942863,0.5314895947426067
"has_genre, ~written_by","directed_by, written_by",0.1059245960502693,0.006425399225172447,0.0020788056316734384,0.019625334522747544,3.0543369890329006,0.0013981978142853335,1.0134641742207293,0.7522818546914931
"has_genre, ~written_by","release_year, ~has_genre, ~release_year",0.1059245960502693,0.003874137768118681,0.0020788056316734384,0.019625334522747544,5.06572964034725,0.0016684391535423753,1.0160665073357042,0.8976816356334428
"has_genre, ~written_by","~has_genre, ~release_year",0.1059245960502693,0.003874137768118681,0.0020788056316734384,0.019625334522747544,5.06572964034725,0.0016684391535423753,1.0160665073357042,0.8976816356334428
starred_actors,"directed_by, ~directed_by",0.22630634035717662,0.006614381555324577,0.004441084758575073,0.01962421711899791,2.9669012824336414,0.002944208275063558,1.01327025390758,0.8568611044704757
starred_actors,"Produced by, ~starred_actors",0.22630634035717662,0.005008031749031466,0.004441084758575073,0.01962421711899791,3.9185488635916017,0.003307735421059212,1.014908758075413,0.9626594185575155
"written_by, ~written_by","is-a, ~is-a",0.18879334782197865,0.030993102144949446,0.00368515543796655,0.019519519519519517,0.6298020581557167,-0.0021661360753670034,0.9882979999562996,-0.42015544956721435
"written_by, ~written_by","~has_genre, ~starred_actors",0.18879334782197865,0.026740999716526506,0.00368515543796655,0.019519519519519517,0.7299472617493817,-0.001363367422623071,0.9926347537347524,-0.31321690543002023
has_genre,"written_by, ~release_year",0.2388736653122933,0.016346971558159312,0.004630067088727204,0.019382911392405066,1.1857187934440625,0.0007252060758738792,1.0030959483263304,0.20578674672848665
has_genre,"release_year, written_by, ~release_year",0.2388736653122933,0.016346971558159312,0.004630067088727204,0.019382911392405066,1.1857187934440625,0.0007252060758738792,1.0030959483263304,0.20578674672848665
"starred_actors, ~starred_actors","~directed_by, ~written_by",0.1482566380043466,0.010110554663138996,0.002834734952281962,0.019120458891013385,1.8911384714354642,0.0013357781095658051,1.0091855358892365,0.5532394053694254
written_by,"directed_by, ~written_by",0.28696966833601056,0.008882169517150146,0.0054804875744117925,0.01909779387553507,2.1501271551573153,0.002931574333970992,1.0104145186896325,0.7501942111372092
written_by,"is-a, ~is-a",0.28696966833601056,0.030993102144949446,0.0054804875744117925,0.01909779387553507,0.6161949773926453,-0.0034135926688284484,0.9878730945907314,-0.46625202746374955
written_by,"has_genre, starred_actors, ~has_genre, ~starred_actors",0.28696966833601056,0.0196541623358216,0.0054804875744117925,0.01909779387553507,0.9716920797345561,-0.00015966087252104223,0.9994327992568345,-0.03925364943474895
~written_by,~is-a,0.301993763583105,0.03156004913540584,0.005763961069639989,0.019086357947434292,0.604763251969153,-0.003766976947628938,0.9872835990313374,-0.48354972103407634
~has_genre,~is-a,0.12888594916375318,0.03156004913540584,0.0024567702919777,0.01906158357771261,0.603978260487822,-0.0016108765964937695,0.9872586644090481,-0.4294521460943748
~has_genre,"has_genre, release_year, written_by, ~release_year",0.12888594916375318,0.004630067088727204,0.0024567702919777,0.01906158357771261,4.116913040876175,0.001860019700555239,1.0147119495448251,0.8691164568157735
~has_genre,"has_genre, written_by, ~release_year",0.12888594916375318,0.004630067088727204,0.0024567702919777,0.01906158357771261,4.116913040876175,0.001860019700555239,1.0147119495448251,0.8691164568157735
"written_by, ~written_by","has_genre, release_year, ~has_genre",0.18879334782197865,0.008504204856845885,0.003590664272890485,0.01901901901901902,2.236425314203092,0.001985126967402619,1.0107186728040929,0.6815253042332096
"written_by, ~written_by","has_genre, ~release_year",0.18879334782197865,0.007748275536237362,0.003590664272890485,0.01901901901901902,2.4546131497351014,0.0021278413945570963,1.0114892578972439,0.7305214112742543
"written_by, ~written_by","has_genre, release_year, ~release_year",0.18879334782197865,0.007748275536237362,0.003590664272890485,0.01901901901901902,2.4546131497351014,0.0021278413945570963,1.0114892578972439,0.7305214112742543
~starred_actors,"written_by, ~has_genre, ~written_by",0.1973920438439006,0.03666257204951337,0.00368515543796655,0.018669219722355194,0.5092174028909408,-0.0035517445914611577,0.981664335116374,-0.5456264976456017
~starred_actors,"has_genre, starred_actors, ~has_genre, ~written_by",0.1973920438439006,0.009543607672682605,0.00368515543796655,0.018669219722355194,1.956201508135495,0.001801323213811399,1.00929922125452,0.6090211491671345
~written_by,"is-a, ~is-a",0.301993763583105,0.030993102144949446,0.005574978739487858,0.018460575719649562,0.595634978173937,-0.003784744822381029,0.98723176459826,-0.4930547478027832
starred_actors,"~has_genre, ~starred_actors, ~written_by",0.22630634035717662,0.004535575923651138,0.004157611263346877,0.01837160751565762,4.050556715379263,0.0031311816746532667,1.0140949790144005,0.9734089798818669
~has_genre,"Sport played, has_genre",0.12888594916375318,0.0032126996125862234,0.0023622791269016347,0.018328445747800588,5.704998274969812,0.0019482072879554372,1.0153979669368427,0.9467360885128538
~written_by,"directed_by, written_by",0.301993763583105,0.006425399225172447,0.0054804875744117925,0.018147684605757195,2.8243668556283588,0.0035400570798779984,1.0119389496737887,0.92540483514842
"written_by, ~written_by",Produced by,0.18879334782197865,0.010299536993291128,0.003401681942738354,0.018018018018018018,1.7494007769237125,0.001457197872758606,1.0078601045297677,0.5280722189866045
"written_by, ~written_by","starred_actors, ~has_genre, ~starred_actors",0.18879334782197865,0.022772370783331757,0.003401681942738354,0.018018018018018018,0.7912227580277373,-0.000897590175290263,0.9951584114041301,-0.24544056251373322
"written_by, ~written_by","has_genre, ~has_genre, ~starred_actors",0.18879334782197865,0.02333931777378815,0.003401681942738354,0.018018018018018018,0.772002772002772,-0.0010046259956561208,0.9945810617166011,-0.26689722898253704
starred_actors,"~directed_by, ~has_genre",0.22630634035717662,0.005952943399792119,0.0040631200982708116,0.017954070981210855,3.0159989395897537,0.002715931263110448,1.012220535951317,0.8639529203258312
~written_by,Produced by,0.301993763583105,0.010299536993291128,0.005385996409335727,0.01783479349186483,1.7316111882972982,0.0022756004695683226,1.0076720865783502,0.6052999698379561
written_by,"release_year, ~has_genre",0.28696966833601056,0.008693187186998016,0.005102522914107531,0.017780704642739547,2.045360839501224,0.0026078418702718538,1.0092520249792447,0.7167839718860127
~starred_actors,"release_year, starred_actors",0.1973920438439006,0.0049135405839554,0.0034961731078144193,0.01771182383915749,3.6046967632654567,0.00252627928943751,1.013029051520525,0.900295279975054
~starred_actors,"starred_actors, ~Spouse (or domestic partner)",0.1973920438439006,0.003590664272890485,0.0034961731078144193,0.01771182383915749,4.932742939205361,0.002787404548231293,1.014375780864489,0.9933530186650036
